id,prob_class1
hau_72c65328aefac74d13abc3f804368fc5,0.0023504829
hau_bfdde9db69ab8f4a7a4e3bea5e4c3e1e,0.0025960316
hau_82ef4d085e0522f8c3a58a0bc3932d79,0.0028118587
hau_0a032f65f3726bf3f7d01eda5e7f918a,0.0029521482
hau_194da774c09bcc8ac5ad6fafc5a537b7,0.0047000605
hau_45055d2d4626c3565b0484f144ce27d7,0.985129
hau_7803e665c21816cb5168675591964938,0.005922557
hau_7d8bc58d597e423c2966b4128258c4f7,0.011441684
hau_2c03aa90287884e3a0a105ce43749276,0.9991689
hau_9036030e86823eaf567c780850fe1fb1,0.005230278
hau_ee32ca72d707a1afe2fbbe43be233e45,0.0025960316
hau_e0ad5175725e5ddfe44fb2c9f87ef7c3,0.003105456
hau_3668686d8e82e482a7ae15dd29892d88,0.0045032725
hau_243e99f3d0d638466063e78ba6631b92,0.003209961
hau_a24c87f8a19b56b79228e7f9960c7035,0.0025859366
hau_4ff04341bbc5519d98ad6381081283bc,0.003678509
hau_d9a875a799001cdd86825d74cbd13548,0.99396133
hau_2e2feb8d23825a3b2de322cf5de26475,0.0032858336
hau_6b3454507fa64a6fac47e2ff05feee44,0.0023550675
hau_bb245977a0f97dbb07044ae48896f706,0.002111584
hau_3313d25e92fb26e2a8fce142c8e0b880,0.003166512
hau_3f353c7a533b555707eec9dede201a63,0.008577485
hau_0e4fb978e59be013eb720cb331138e48,0.9547741
hau_71064d034ca2404a9241a5ad09f8296c,0.56441367
hau_b1218e82297cfac72173935f85ec742a,0.002631674
hau_d61bc362c05262c3db0c994110e69076,0.0024154834
hau_ee04a2253ed3fb308b1b82e3a1f5600e,0.003021945
hau_1dd9d0e78f264374b3add68cdade5a3e,0.0024822769
hau_361b353a7b0a1c51bb260c8fb2d84603,0.9730621
hau_bb5a6020fd7d02e95aab55de9420e17a,0.002883959
hau_6cb58455ea10c67a36d778604d887574,0.003254005
hau_b8c5e0594e56d8e2c33d5f993d758f9c,0.99903786
hau_d90bee1a3ffb470bf1848ae9316c87cc,0.010550082
hau_500b84fc69d1f76b064c6d9315fb02cc,0.003141947
hau_0b0043f8ebbbf15e7b00c549d4104ead,0.0028118587
hau_34133eddb2639ca36b2e2b05ad406db0,0.0029008577
hau_e4eec7f976555ec5c7f80334b7d7790b,0.0024678102
hau_01392c03a6f996f770c2ad473a8497bc,0.0024249142
hau_4fa6e3bee4492f9f0a3d23b948af5fd6,0.9993081
hau_8b675fb96163666d3dd72be0a754cadf,0.0032224844
hau_3d54860f917812a214da806b5b009ede,0.005080037
hau_592af346d21a6151aba808df8a219dac,0.0032350558
hau_6a17946faae5d0d27770efb14ce2b16a,0.0071629784
hau_cc4aecd1ba789dce1004e851a2127cf2,0.002463007
hau_e80c36ef0a1bde7b90d8faa28ad36d28,0.006253385
hau_5c20c655b82f8d72120ed1cba5dfb2cc,0.0059571536
hau_1206b0ff1b2449bbf253b93b891ab157,0.00231864
hau_83cca892700de92a565226324ef5d853,0.0038920413
hau_ab809e33afd09d2d09adf6d695b2de1b,0.0029178553
hau_916e13ccaa509241308a7a60bbbf5eb0,0.0032037182
hau_b8a33a8c0373fa405933ca30657babe6,0.0025708678
hau_a7887b0153d4c8af8067b461617d4da4,0.004736749
hau_ce18005a10a7520a4c8bd1d70ff22c62,0.00231864
hau_9507807326e0ac494cd8ba32c5a73911,0.0077555366
hau_fca1afaed8ec71f7e22d39eff79a34da,0.002895214
hau_a9c47085d02a466997368c2ac0d2384a,0.003166512
hau_339c2718ee3c6eeafb2bd2ce3f45f941,0.0031788659
hau_a75bf1c2377c9c33df7b8c1545bdf6f8,0.004117918
hau_e71166e2002f50e0851e59a17b09b155,0.0025212683
hau_82bc9eb208b586c004d7e35a393eb212,0.0049149487
hau_841803bc94bdddd9c332d6167f6ae3b6,0.99933845
hau_8675f8b0f76233ae0427f8f75d9bff53,0.0031726828
hau_5aad0f4df9e77e4e5c8df8930d54ca48,0.007937994
hau_94e29b1a04bf91f0b7b3e377d1545e55,0.0046006194
hau_aa63a7ed6621b2b9e5cf1816e4c7b1b1,0.9261035
hau_8f2ea782cf6ca0794fa4871d39c36b8d,0.0037434977
hau_529ebf7e27a7a1511495e885f135c6e5,0.0041099153
hau_a02d715af1648a10bb48a6359cb1ffa6,0.0027900375
hau_5bc0cd8677d61380b872568a073aea19,0.002673006
hau_9f9821938fb54c46f1c91f619baf9610,0.017045317
hau_ad4838ac34433f73da8f9f35eb71302f,0.005291605
hau_b73d69a27831df5cefb4c457378efc11,0.0028338498
hau_8969a6d65a749e7ac1cf1858fe88b208,0.008813167
hau_fc95cd579d4cbc4d1c96bc2085dd8cdf,0.010209056
hau_f7e7ddfde84d10924a129f15649d89d9,0.007080118
hau_2d20a936893ac3139ce55ef7d5a814d5,0.010755925
hau_1a04e49ce08df803d832bef0b3418df1,0.0025658647
hau_0c94de6a7ed20aa51ef06195e82ab315,0.003141947
hau_fe8b7ce88cde4605820b44b4bded459a,0.0068771075
hau_bb520e0b01a10d4a6094a6605ad21f20,0.0028783479
hau_8f0c9b51a12bd36fd2697a31d6da4cb5,0.0029636684
hau_fa901a2a3bbb10d1bf547fd9b32530ec,0.0022213378
hau_19aee2e1825c5125eb4b5600445db685,0.0043994132
hau_6df49e09a9748106ad1e236b312ed1fb,0.0035518843
hau_8b5bfde14723098cf85e490c5d4e8c94,0.002969445
hau_f3517a3963cc56a1d78586702fcd0f71,0.006003596
hau_9451083bc0ea06a6d5ae673b71a23b4f,0.0024774452
hau_aa182f1ce36a7d12faf204949a4d853f,0.0049725967
hau_292ee60c05733b083ba9077a1e05dd68,0.0032794434
hau_0c8f8a3c277e986791889561c9627638,0.0059340666
hau_a5449d48ba9203b3092e62d1d1dfcb10,0.9950659
hau_5905dc23465529ce1c9110eef8f94857,0.008061991
hau_a713e307b415d2c0e05d177c8390fc15,0.0028504555
hau_5d370b75016c363673283c9d89862e3d,0.0023827618
hau_49317295a9d80ca790de7877ebaf4733,0.0024014052
hau_5867c80f4ba5e62083e7ab0e8b0db3c4,0.0032603461
hau_650e8feefb08604e34855f5de4ef4dbb,0.0023006375
hau_a3edd8fc8240f3d71b5347e2f93a7ef7,0.0030396497
hau_c53da917deb0fb839f570f74e5463daa,0.0024201944
hau_852543ece1cb5c10fc6a6005b4491eb3,0.0076362165
hau_a567aa3b78c47100878508c16cadf846,0.003750789
hau_dc09e16c592c34e07b424936ce51bb40,0.0034096357
hau_261b4e9594cccab2cbc159472659fe99,0.0071076322
hau_21bf824bf97a5f8802e4ee266aa96f96,0.0034162786
hau_d07259cf1fabeb9e9b19dc342b91456a,0.0062412596
hau_a9bbbb34998d00d7bc03c5e8e2cdcd44,0.0026574312
hau_cf933d46aff3e56a459866a0cbda03eb,0.0077705807
hau_fcf1927739c686b3877e5701a1df5f9f,0.0026782178
hau_b2fd324b46c0b342ac0e3c14dcd7d3f1,0.982591
hau_98bd5eea11945630e48663c74f1eb4ef,0.0023596606
hau_43f0ed671d154c1be02e0aac9e06bee4,0.0042315875
hau_9ca2cdf18218971ff03c9c817bf91e0e,0.008933403
hau_c5c14beebf82206a28b7204adeab89f5,0.002406089
hau_0f524cbe0d1315edae8c1706758321b8,0.002601094
hau_a83263d366fad469dc45e6500d5d1e77,0.002396731
hau_d1b2161e4d973bd9f4ed45ea98d73ca8,0.003337405
hau_a888fc383fc5d4622c95a77529f92e21,0.0049533066
hau_24ab9956e9b5643f2b2023e241f67cb1,0.9771756
hau_646571258017b0efc109ad589b372a3a,0.0060152626
hau_09f454565cd9e0ef6db0a5bf3db18430,0.002969445
hau_0e0598d6a0ec7dd02072c37d54c28c9e,0.0037217084
hau_ad6507615fa182b7bd14d27858be64a6,0.0025509126
hau_e861ee7c2f913e2c5eedfa5affad66ba,0.0027629985
hau_1d8b33be4ac4cfca81e442bbe33722e2,0.0024774452
hau_20ea46ada72d338eeaef4d98bbaa44b8,0.009485713
hau_2c75032d4159c37754108cf06f6bc5ee,0.005876738
hau_92577d80459ddc9cb5476292c943b511,0.04304285
hau_1aa9c86c36b748f18b0b547e684a6fe4,0.0065897712
hau_17e978b18ab08f5e698289ea2c26d49d,0.008847355
hau_d0cc4ba59b67b4a10907dbb9bf46feca,0.003976228
hau_6cb0f2954e1969d137b694709cd15d82,0.0042729364
hau_5609f37bbc196b8a70f19f48d2f21b02,0.0033831915
hau_3a24a4056b3b1b0ed3ed0639e5fc07ff,0.0033569518
hau_d1e279b46355df2607c73c754042e7e3,0.94757545
hau_4ecb068a1046f2cfcc5584de14f29e94,0.006400731
hau_5966bbd398382ed06139880f56ed5eb7,0.0030994155
hau_27a2ab2904bd34722d94b0ec754fe94d,0.007710576
hau_cb476d771c4ca3e912292f05518b5c8e,0.0027044294
hau_3880462202a1e7bab0b49dd12fbdc6d5,0.0031788659
hau_7bbc34ef91ee860375f70068a8424306,0.0036570965
hau_a43e5e08af86bc86dc38d5c2fd04beef,0.0023920655
hau_eda2b0cc9467fb6b4ec47d7314fc7537,0.0041099153
hau_d94575d081aa72a99df3ce44f8e404d1,0.9790758
hau_9f9c56a1959f5bd7345787469b95720e,0.98955137
hau_cbc8c20b2e452633904c93887448a290,0.0026939143
hau_d5b7584c23bf9aee97dfdb4b10789fc4,0.0032224844
hau_3c3d3ea58ae9248ec11d20d1f1b749a7,0.97517824
hau_5c03ad86e0470acf70828d4c0e42895f,0.005332886
hau_8ee27b1c4fa845e8bfd232bd5f6a5254,0.0070938617
hau_5e5d9318f053aaba1a78888d3ca078db,0.9988991
hau_35d905e386482a0fcb0db20f9a16588a,0.03406827
hau_ffa1b11b0ed882e60ae02b4aaa39d094,0.0024919678
hau_da3220c9a4bb1610520a139869bee243,0.003004343
hau_b8bd918a553f79fa4674b0d25db8be7a,0.0023504829
hau_235c5f7655206d832f3b12af7cc59c7b,0.0035174885
hau_cc307784be887b95a2007263a652325a,0.0036146443
hau_11538772c838f1684ed57008640803ad,0.0035518843
hau_d14eb70a4ffc34702265a922965e37bd,0.0025608707
hau_76acbc84350856bdd7bc24610e09400c,0.0024486529
hau_1ba226c03eda7f72270dc5a2c5b10c90,0.0026782178
hau_6ea188088832166e8b2335801cf56478,0.002883959
hau_05847b55a0495d9cbb0b1a3a426d63f7,0.0039607873
hau_0586635971a1ea07457722ed97f58d12,0.003141947
hau_8787510a6584be32966ee38a7f73c9e2,0.003937739
hau_acadf248ebc6e70d01955ea9c7dd9689,0.0025212683
hau_ab1a1d2d9c8b381ad1b6607fb611647f,0.0053018946
hau_484cb221f10d154878ea2f9b839e87f6,0.0040072887
hau_a5610bea6d15b04893b644a3f4bb04c6,0.0025065753
hau_4eaab35be754cd4c9bf1595752492268,0.0026522595
hau_0bc91d9865215ee5fa63c5597bfa9817,0.0045561143
hau_fd9959b3da3fe32db498a1b807f5c31c,0.0029984983
hau_a5e5f09c0000c1455bcb4ad442e0326a,0.006576998
hau_11290b7c585ad0993268cee5fd52dbb6,0.0027044294
hau_26ecc108a92e4d970e49ecaa671f1593,0.0021912407
hau_9ce9aa6c7a024f26a09a528ac5a89ba1,0.0039148238
hau_ae6aade414a638593f509a69fabad293,0.004248079
hau_96123a64f791cd5db906f9fbec90b9c6,0.9816127
hau_3467dda7fee5081f2d1beadaea94152c,0.98215127
hau_2a80fc71bd3e2908be4e31cf974a3168,0.006438102
hau_bbe44e658b9689938c4ef3d94be6826a,0.0076066726
hau_4987a62cddb4d536946bde14e890d284,0.0027044294
hau_b981eb0c31650a3be1da333638090028,0.006003596
hau_87b60d7f8c04559911a2af6bde0d6a20,0.003714474
hau_7050f6154690749f36f5da81310000d4,0.0038393948
hau_31d75a35bef8fee6893963baf132740d,0.0023459073
hau_9439372688237acb55fe094b5f6597c1,0.009746104
hau_0ad5b3ef458bc028c80c81059f5aab1d,0.002923543
hau_14e93f46fc86ca24df75bf7b670ce21d,0.0024871177
hau_a86284acc7af8ecd4b802fed846e8bc5,0.0037289574
hau_1da9c3aed5062d5c2705ef15bcb534c6,0.002795477
hau_e53af297dae5782f506c805fc48caa6d,0.009878942
hau_f3e6ebaa4c229226fde04b69e9eb4cfa,0.0050211498
hau_705faae3c2e7b5ed09142aa2de4ee02f,0.0047183693
hau_276d059beabe6dfa1a72ecfafd5790a1,0.0057302467
hau_57701aae91cfa7af7b3fd319bf55110b,0.006097562
hau_3c08781a8cb92c7b09ba616efa41e2a0,0.007680747
hau_282353834a97fdeb251cd758bae740e0,0.0039148238
hau_ea0fb7d7e9e12ee8ab1d8284d7e658c0,0.00571913
hau_67a629a998cedf0ec149c82534be773d,0.004433765
hau_2dfcb9691dfeafa0ce7823ec09206d78,0.0021074724
hau_2c25ee7b1a55d15b47a13308a76c84a0,0.002795477
hau_0fb2794c1a01ff962b580176b1c33aa9,0.003538086
hau_227e4cb81eca8f6f848d2145fd94d22e,0.9972638
hau_432ebedf4b3fa62dbdd8e28fd0a53778,0.002795477
hau_50d7f5ee6645b04cbe61be53d211c59a,0.0030994155
hau_8dbdcda451b773ee9bc0d53dde5e004d,0.9996118
hau_c424136089ee3a008f9c70e8558ef76c,0.0045384313
hau_5292c97c7007a4cd467ea2fe8b76487e,0.020904195
hau_a96829da26f6d48d2dd35d8457ecd18b,0.0024678102
hau_2f7c234178996f3b367b659017de6ff2,0.006837205
