id,prob_class1
hau_1d6f16f099e83fc10d67973f6c21a5d6,0.013532149
hau_b3096da9c90b06afe5df1fbfca26e2ae,0.026105914
hau_baff25de35930a05b64a3001673b32ba,0.011823394
hau_1da3a3204e9806833c94855d7a8d7bb6,0.9994035
hau_802a01334bc2e4b86499e60e151812b0,0.033023555
hau_6c8aa0a328e53d23eddaf3e2f5c5119b,0.020804489
hau_83925c21fceba739963dc77f36f3878f,0.044639207
hau_051074c829bffb4640e442b8eff76b2c,0.4235996
hau_e777fcb7afbdeae436df92ffc25af5f4,0.019014435
hau_2d8de66e9b162c878a4cc77f76983e5b,0.54318136
hau_13d97cfaff43daa6aed0140785873fa2,0.9985335
hau_66743d3c9102e28339ca65e21f72aa5c,0.010839369
hau_60055b990b7f556bf90bff9e65f56212,0.01784874
hau_1290af82117194c958a6fefc3869012e,0.013171949
hau_462063ef01c056df737d52a7f791a6c2,0.010071823
hau_9ee2443c5d87fe530ad0eb105b877feb,0.05281402
hau_8537dcd97cbedd75d6eeec7a25bc052e,0.017259333
hau_473a7b9b934cc463327479d6301947fe,0.049085185
hau_e932a78f9f746a134991c0caa98052d1,0.091544405
hau_baa144da271208b6141960d4351b0155,0.014447853
hau_0b8f2ab53890bdb246a508f4323b01aa,0.034553625
hau_82a26be5d58e9b26b07d41f72eb8a16d,0.01447569
hau_6b54f8092eca2ecfb5037bc09e407d74,0.028925719
hau_c961e6a2a52b2ce07fb1753adafa5bf6,0.036734894
hau_d7f4c966490f1d43d8744c9fded0ffff,0.032009806
hau_2da4ccd2ab5058cd9bae5018b0a20aa7,0.027506804
hau_aefe970940f2440869a4bab94b13f901,0.027066177
hau_8516e11225c0692be29fa1296948e0e1,0.0145035805
hau_de2156ec09bc2c37b0e7d027f5b6dd75,0.027954401
hau_5e1c9123dc447a4d2d605ea2181fd78b,0.0818861
hau_03184985e870096a5f66a1053e5aadec,0.018299334
hau_e6889f5df87bf4cc72f46341f0a0a5d7,0.045649473
hau_8786bbdf452c41b7588635b64b928c80,0.013742321
hau_b0cd44ac7bad48f3ab7926527839150f,0.04038907
hau_03366eab281b8c553e7e69eabe4e0219,0.0121003855
hau_caffb19addfdfb709b10cef2158ba081,0.024987794
hau_e3d7d63c9ebbfd1146d75f285b24829a,0.99930406
hau_57d88c0f45d45407a185420cc2af0e59,0.02428387
hau_f2c246eb56ba887d209ad168dc254d51,0.014254464
hau_49d78498e14a6d08c9fb63d751530fdd,0.04676847
hau_ca0228e4aeb4140ee57f47598724ad33,0.03527755
hau_d549dd0e58a0eb40acaa68991cbeab9c,0.017712297
hau_c6764af0fdacd4ca3227f5b6b83e1158,0.6340336
hau_06209651ed41847c1660b5576778ef49,0.0245397
hau_632f3e2eaeb3b90ab98fe9e833f982b1,0.013376605
hau_49e69e78642165f52adda12243b0de38,0.12252322
hau_79266f17d6987653337e09f4b63362e3,0.0131973615
hau_d42d7858fd070950104607caff4a9f08,0.10927729
hau_a665afb2464876b3bf2714ed27a5a803,0.037256766
hau_8ffebbc37b791b64bfbca9c79d303fab,0.012624948
hau_5098c2f7434a3e7bd4b3f4efc0e92da9,0.05291181
hau_06ece52e1d9d759c1d67ce1b41de6822,0.042682283
hau_58ff75b8958fc4e92639221032c4f9e6,0.023109281
hau_717c289e2537eac60b87a7a2191e3f09,0.99846625
hau_f013bd10017c46ba1a351b64dd620cbd,0.012241275
hau_36073887f11c34919a5113ae11ac248b,0.01102947
hau_a1716f9adac23a3014069580f374188b,0.014728613
hau_9ed004b2c809103cf1ff0309056406a9,0.028328313
hau_d9ffd340e16b31e8dc80daee25337da3,0.9984176
hau_f6f77c1033d1f35704fd9fb8a8fa9521,0.020119479
hau_81e934c6494c85240b394e05c3d7c55c,0.046076808
hau_daf8432693994b147cfdc9a9b9f3207d,0.034815196
hau_058dc34f588dd82ee041cc58a9e58097,0.99847823
hau_cf03524d256cde01fed6f2195642945b,0.015276946
hau_32c2dab226675949ddfb635233156710,0.011485952
hau_e21780941225856224669469c8bb6888,0.969469
hau_60e74460e8a33c1655a6f1385d1ee12b,0.04119144
hau_14cfaac10e91e6e62a7f27e6968cdb29,0.06348236
hau_9014449b63ee373227761a512dd3866a,0.02479816
hau_d8922bc0a0f7470b6a8faf03592bc839,0.05829221
hau_675f7d0f415e3831e6888da7525066cf,0.03378023
hau_aa80da3747d63d157d2a80472f161a90,0.016482
hau_a9efcee8a2916a457d73b23257861a34,0.012455653
hau_93592b6e4f5a2df99d2c2cf8c37f8f74,0.020332353
hau_c90875265801df76f7dd39d531ac77d1,0.9993175
hau_fdcb2f637b9d3d9b132a927c44e9890f,0.010755925
hau_90370e8ffce7b0c74ebf3bcdceaabf52,0.076407686
hau_56676a827383dfd3f29075e111685b9b,0.03642515
hau_134e5db0787538ff4bf766d376ee2935,0.014700297
hau_e0ce84e22d0ef5d9ea78b924b71222da,0.018564347
hau_bdaa880a4e0877c1126de0864b0e536e,0.013299493
hau_e460dc990916f09884f43c8d524bd2d8,0.04738177
hau_a22504f47038c684eb94ded097eddeb4,0.01324833
hau_3bf0d2f771e8bd128dd6051673b7ef3f,0.02865267
hau_9a2cdf6f1d93bc8231d5154a36185836,0.060975183
hau_b97ab46a68ffd05787e7890dbb2cf656,0.039862495
hau_c9d077c867bbd91cd1ee9e41cda0d607,0.9986223
hau_956f8e15ed9d8b85785a2e89309e090f,0.30824226
hau_7f176b10107a2b7eb82d2a4c503921e8,0.1368966
hau_de9e665300710fc09e5a5d7f2c89fe23,0.03567855
hau_bcd590f4359e615ed17e9baa3e47a763,0.10221505
hau_4d2b90116d3efaad129cfae6c4758b50,0.09619517
hau_bc2aa56572294f36ce5e4ca8709b0e8c,0.035144847
hau_ae8dab91c01a706b591667c89c3ae79e,0.011755131
hau_196cd911ce672d3e419ff8bf59fd1894,0.088504665
hau_3df6973a011effb805b5870466453ff2,0.99890983
hau_46fb809c6ac0eb5d023d1e87f7635075,0.017342348
hau_82fe4210af2f9ce8cd89da27e5207008,0.014559518
hau_8fc6465badd6d3dfed3c544404c9ae61,0.039564554
hau_1e5f4db59a1e741c8cfa6bd8fb31d087,0.0139288595
hau_d6d351c0ea3e2b980d909e18be27334b,0.0127472645
hau_47d2aeb4062b6b0df150ad056357e863,0.012503792
hau_e90dd0169f2cf20550d6fd3f53790af4,0.010032952
hau_7c5dd2957a3f1d5ab2e920416c75c706,0.99783
hau_ce362db1e20f54b8800fb004569b1a21,0.99908185
hau_2f457df1ff517f21a2cf16eab763ad7a,0.080574244
hau_4dcfec0f3933c402c38c56a3236af281,0.026330305
hau_c343957b8a9ce39b0a022adb7f9dc367,0.014364656
hau_1e1a8d5124f17eb8208657fde3a242cd,0.017028963
hau_e1ddf1b70eebe4812dce2cbd4a6d750e,0.011266297
hau_66dddcc119fa5c2c466ca776f6c11448,0.10343125
hau_b7bac1cbba7242a19492ae599482f826,0.9951514
hau_f61f9883f859cf5f4227f541a93b55c6,0.012796518
hau_f7258a95f598cf715ab44c9adc9dd88b,0.034229323
hau_09df02ab31f0b876f2114d202e9e20db,0.014227046
hau_46f349ac08e43dd0291034a1fc35b6c1,0.013273888
hau_473d88ad6181e8dc9dc710f3040dc094,0.03465149
hau_2f4fc884a37bbf7734d962359086ddec,0.015394919
hau_2de80950520b7e927655931dd2dd00bd,0.036185976
hau_98733d401878e9f94f182bdfef55e6e6,0.017442483
hau_a366ec3a274cf8b52eb890665e867026,0.045479592
hau_6bd821c7f8edd6e789f154b7283f94dc,0.07416429
hau_485f08559ec6f48e382d6fa575a96cad,0.015814934
hau_5e86dd5d76af0c74e92935f192f30532,0.0245397
hau_c9d2e903c8e4ad4ad06b49505e892ae5,0.99860066
hau_0c26bc467a1726e483c16fb1e803989c,0.02138932
hau_0bf97a13a7a2967ad9bc10664703a043,0.008478402
hau_2a54d7f7926b331341245552a7fc3388,0.9987306
hau_c3278c055657359887cf21eebfad5224,0.017712297
hau_587a08cf582ab1dbbe498b5cb9a3d7be,0.07429851
hau_7a8c684e5c0dbac64e8539d64a402428,0.010714441
hau_410f81624632bc618c3d5c8862d08083,0.1207495
hau_2050534feb6723acb8e1c12ac588f4b1,0.011938039
hau_62d5b098310e2c84d0011dd71ff966b5,0.05921025
hau_8611743c7ff53bc1213a46a414bea905,0.022222439
hau_6da000529fd44c037fdc6c8a9c02ce04,0.99876
hau_222cab019cf97facc0b5aaeea7d5a6c7,0.011846237
hau_fcf75b1ba8725b770f6a8c927864ad8e,0.010228811
hau_88c841a7cb09c2eebde45e8517c52cb4,0.02590802
hau_056d9faf7d63ef583aaf372226cef98c,0.023264103
hau_1b60d2607e03c8d926a536aa421c3666,0.017695317
hau_5868f9de8bf54583a60aafeb3c84869d,0.008933403
hau_f321a5b4ccba5198822a7bcafdd41ffa,0.017900169
hau_438510afc3ac4f435121e8f8449434a6,0.020429842
hau_d75c5bbe4f75894b179d857643a98eca,0.030675802
hau_011ed658a00fa510da8473f3b962e89c,0.013121271
hau_25cfc3ff6ff0136dd78e970aae7ad06e,0.0139288595
hau_bf1d66726c2fcf290baf1455f2738a6d,0.9986462
hau_d50da4a1ff7f41e47f4fd3ce90364dd6,0.9983675
hau_0f54824ebf547cc2452bd4a43b27759b,0.011485952
hau_9e2c7410d241b8c48bcd39960770d857,0.040313438
hau_9f10cab52c59e34237bb2f9c4c04acd3,0.0109234555
hau_3f15a83c457f1f2958ed0e3eb8786e3c,0.8976504
hau_9711cca49da43c09e70196430ad945eb,0.034716886
hau_17e50581a3e59b637f0c7f817f1ec159,0.0123361
hau_c39d0385418ca8713cd3d26b1cc3505a,0.011222866
hau_9a8858b5386d7a26d9dd0c57762e5814,0.14402841
hau_14b1b96d87f852e29b7019fe39320f21,0.022243667
hau_628783564078df16ae0e12b7f6e25241,0.0362883
hau_eeed738aa2a954fda6db382c87288606,0.0127472645
hau_c08039d14a22b42dfa61c1e423b04f39,0.99882597
hau_c51475478900472be0abaa2394c6cc03,0.014281935
hau_e498bab65bd7719751292a486e6d544a,0.9969246
hau_ba3a3ce68d8eeb765dc61133613fff5f,0.013096004
hau_a31b5217166fe308cde6b3a3506389f0,0.063773274
hau_d2eb4c06df3f2b0c34f1aedcb3652c72,0.99788433
hau_3726f08cc1b901f617c0905f3dd580d3,0.99847823
hau_ab42bb86fa571d284ac2d96aaa2848ed,0.97331697
hau_ed0434b736402a06c4c1358962e0da4b,0.04738177
hau_95a441040517f234f69f1774f22d2896,0.026581826
hau_644572a307f3a5ffd5ea4f875692106c,0.99822825
hau_3b922fc0072222af24010c1571d6edce,0.04038907
hau_3a1c714c7b961d89ba2a59f029c67b2b,0.016593177
hau_0577ec278e53020e4fb9707885ce2a56,0.010408315
hau_bd4ac04e21b16d4e28e0cff7a8d42204,0.015454242
hau_02bb3d48d9667a5f4c3f24f3c20c7212,0.0212264
hau_ebed043a2786fa760b56d7511e58fab7,0.018299334
hau_7c042287b47ce966091643cec2860569,0.04885778
hau_024be1243252e92e72b131a435d771d7,0.99940586
hau_4c9eb667a4c2ed4a6cc653c0a68adb3f,0.063714996
hau_6598f1237bd550591615a7474b43406d,0.9981067
hau_35ec6c6aaf5516e94512f312f5656a97,0.01384861
hau_5ae2b6078cb887e5e0380ec43ab43019,0.9993462
hau_7aa66b21a06abe6362efff80e9dbf849,0.07971036
hau_f4741790a7f1cd0eb216be44c7e95f7a,0.022222439
hau_7bd0cb412ec7120605c141c23f66f484,0.99830914
hau_a2cbb543b624f48b68444ca654f0a88c,0.021125194
hau_73bf0bb8b442edfbcd187e9bef9d750d,0.016183902
hau_215274d2d1de20ac05721b4a16d524a0,0.01461567
hau_13dec4369c83976c0fc0729f1e805171,0.035880696
hau_ca7df91ae7833f95acb61c798a8969b5,0.021864558
hau_dc9de7e1dff2c1e0d06812912ce9e383,0.01844021
hau_571fbd14ff395379a35bc9f16ed3b3af,0.024516335
hau_b5d1e26db50c478ae748a9dca5eafe4c,0.04050277
hau_4745ff9f1ffbc1c279800061bda0aa22,0.01533582
hau_72c65328aefac74d13abc3f804368fc5,0.010091315
hau_bfdde9db69ab8f4a7a4e3bea5e4c3e1e,0.014281935
hau_82ef4d085e0522f8c3a58a0bc3932d79,0.018978037
hau_0a032f65f3726bf3f7d01eda5e7f918a,0.021004368
hau_194da774c09bcc8ac5ad6fafc5a537b7,0.025083141
hau_45055d2d4626c3565b0484f144ce27d7,0.9977743
hau_7803e665c21816cb5168675591964938,0.03243615
hau_7d8bc58d597e423c2966b4128258c4f7,0.10248422
hau_2c03aa90287884e3a0a105ce43749276,0.9992084
hau_9036030e86823eaf567c780850fe1fb1,0.03652812
hau_ee32ca72d707a1afe2fbbe43be233e45,0.013146586
hau_e0ad5175725e5ddfe44fb2c9f87ef7c3,0.021532878
hau_3668686d8e82e482a7ae15dd29892d88,0.026989134
hau_243e99f3d0d638466063e78ba6631b92,0.022053316
hau_a24c87f8a19b56b79228e7f9960c7035,0.0112445615
hau_4ff04341bbc5519d98ad6381081283bc,0.017176708
hau_d9a875a799001cdd86825d74cbd13548,0.9980696
hau_2e2feb8d23825a3b2de322cf5de26475,0.016403032
hau_6b3454507fa64a6fac47e2ff05feee44,0.011136502
hau_bb245977a0f97dbb07044ae48896f706,0.008315778
hau_3313d25e92fb26e2a8fce142c8e0b880,0.0140636265
hau_3f353c7a533b555707eec9dede201a63,0.09611029
hau_0e4fb978e59be013eb720cb331138e48,0.9935243
hau_71064d034ca2404a9241a5ad09f8296c,0.9974837
hau_b1218e82297cfac72173935f85ec742a,0.012771868
hau_d61bc362c05262c3db0c994110e69076,0.0124797
hau_ee04a2253ed3fb308b1b82e3a1f5600e,0.022350114
hau_1dd9d0e78f264374b3add68cdade5a3e,0.011642225
hau_361b353a7b0a1c51bb260c8fb2d84603,0.99820733
hau_bb5a6020fd7d02e95aab55de9420e17a,0.016482
hau_6cb58455ea10c67a36d778604d887574,0.019927852
hau_b8c5e0594e56d8e2c33d5f993d758f9c,0.99929035
hau_d90bee1a3ffb470bf1848ae9316c87cc,0.04324442
hau_500b84fc69d1f76b064c6d9315fb02cc,0.04177388
hau_0b0043f8ebbbf15e7b00c549d4104ead,0.01812472
hau_34133eddb2639ca36b2e2b05ad406db0,0.037999377
hau_e4eec7f976555ec5c7f80334b7d7790b,0.011777842
hau_01392c03a6f996f770c2ad473a8497bc,0.0130707845
hau_4fa6e3bee4492f9f0a3d23b948af5fd6,0.9992834
hau_8b675fb96163666d3dd72be0a754cadf,0.018387254
hau_3d54860f917812a214da806b5b009ede,0.035982184
hau_592af346d21a6151aba808df8a219dac,0.02017732
hau_6a17946faae5d0d27770efb14ce2b16a,0.049451128
hau_cc4aecd1ba789dce1004e851a2127cf2,0.010631946
hau_e80c36ef0a1bde7b90d8faa28ad36d28,0.041037437
hau_5c20c655b82f8d72120ed1cba5dfb2cc,0.9352283
hau_1206b0ff1b2449bbf253b93b891ab157,0.019069158
hau_83cca892700de92a565226324ef5d853,0.017492766
hau_ab809e33afd09d2d09adf6d695b2de1b,0.015543648
hau_916e13ccaa509241308a7a60bbbf5eb0,0.016817752
hau_b8a33a8c0373fa405933ca30657babe6,0.0151307285
hau_a7887b0153d4c8af8067b461617d4da4,0.05834584
hau_ce18005a10a7520a4c8bd1d70ff22c62,0.011093566
hau_9507807326e0ac494cd8ba32c5a73911,0.04196977
hau_fca1afaed8ec71f7e22d39eff79a34da,0.021594688
hau_a9c47085d02a466997368c2ac0d2384a,0.030214587
hau_339c2718ee3c6eeafb2bd2ce3f45f941,0.021885453
hau_a75bf1c2377c9c33df7b8c1545bdf6f8,0.037821285
hau_e71166e2002f50e0851e59a17b09b155,0.0120770605
hau_82bc9eb208b586c004d7e35a393eb212,0.03551093
hau_841803bc94bdddd9c332d6167f6ae3b6,0.99932945
hau_8675f8b0f76233ae0427f8f75d9bff53,0.014871003
hau_5aad0f4df9e77e4e5c8df8930d54ca48,0.07504072
hau_94e29b1a04bf91f0b7b3e377d1545e55,0.04694293
hau_aa63a7ed6621b2b9e5cf1816e4c7b1b1,0.9948001
hau_8f2ea782cf6ca0794fa4871d39c36b8d,0.038142428
hau_529ebf7e27a7a1511495e885f135c6e5,0.025083141
hau_a02d715af1648a10bb48a6359cb1ffa6,0.012821214
hau_5bc0cd8677d61380b872568a073aea19,0.0140907345
hau_9f9821938fb54c46f1c91f619baf9610,0.06348236
hau_ad4838ac34433f73da8f9f35eb71302f,0.032774985
hau_b73d69a27831df5cefb4c457378efc11,0.016561337
hau_8969a6d65a749e7ac1cf1858fe88b208,0.045692034
hau_fc95cd579d4cbc4d1c96bc2085dd8cdf,0.050004896
hau_f7e7ddfde84d10924a129f15649d89d9,0.039231926
hau_2d20a936893ac3139ce55ef7d5a814d5,0.1338109
hau_1a04e49ce08df803d832bef0b3418df1,0.015189049
hau_0c94de6a7ed20aa51ef06195e82ab315,0.017865866
hau_fe8b7ce88cde4605820b44b4bded459a,0.03378023
hau_bb520e0b01a10d4a6094a6605ad21f20,0.017934538
hau_8f0c9b51a12bd36fd2697a31d6da4cb5,0.016593177
hau_fa901a2a3bbb10d1bf547fd9b32530ec,0.011961098
hau_19aee2e1825c5125eb4b5600445db685,0.029340029
hau_6df49e09a9748106ad1e236b312ed1fb,0.040351234
hau_8b5bfde14723098cf85e490c5d4e8c94,0.022824407
hau_f3517a3963cc56a1d78586702fcd0f71,0.043568812
hau_9451083bc0ea06a6d5ae673b71a23b4f,0.010248601
hau_aa182f1ce36a7d12faf204949a4d853f,0.04397757
hau_292ee60c05733b083ba9077a1e05dd68,0.017712297
hau_0c8f8a3c277e986791889561c9627638,0.04107589
hau_a5449d48ba9203b3092e62d1d1dfcb10,0.99474937
hau_5905dc23465529ce1c9110eef8f94857,0.0570714
hau_a713e307b415d2c0e05d177c8390fc15,0.0151307285
hau_5d370b75016c363673283c9d89862e3d,0.010408315
hau_49317295a9d80ca790de7877ebaf4733,0.013795364
hau_5867c80f4ba5e62083e7ab0e8b0db3c4,0.026006784
hau_650e8feefb08604e34855f5de4ef4dbb,0.012649318
hau_a3edd8fc8240f3d71b5347e2f93a7ef7,0.02025469
hau_c53da917deb0fb839f570f74e5463daa,0.01461567
hau_852543ece1cb5c10fc6a6005b4491eb3,0.039564554
hau_a567aa3b78c47100878508c16cadf846,0.01990879
hau_dc09e16c592c34e07b424936ce51bb40,0.06935242
hau_261b4e9594cccab2cbc159472659fe99,0.05449988
hau_21bf824bf97a5f8802e4ee266aa96f96,0.018457891
hau_d07259cf1fabeb9e9b19dc342b91456a,0.045394883
hau_a9bbbb34998d00d7bc03c5e8e2cdcd44,0.01498589
hau_cf933d46aff3e56a459866a0cbda03eb,0.050051305
hau_fcf1927739c686b3877e5701a1df5f9f,0.020042613
hau_b2fd324b46c0b342ac0e3c14dcd7d3f1,0.99806195
hau_98bd5eea11945630e48663c74f1eb4ef,0.010328153
hau_43f0ed671d154c1be02e0aac9e06bee4,0.01970026
hau_9ca2cdf18218971ff03c9c817bf91e0e,0.07075197
hau_c5c14beebf82206a28b7204adeab89f5,0.011375601
hau_0f524cbe0d1315edae8c1706758321b8,0.011375601
hau_a83263d366fad469dc45e6500d5d1e77,0.012217682
hau_d1b2161e4d973bd9f4ed45ea98d73ca8,0.020158019
hau_a888fc383fc5d4622c95a77529f92e21,0.03152919
hau_24ab9956e9b5643f2b2023e241f67cb1,0.99690056
hau_646571258017b0efc109ad589b372a3a,0.04107589
hau_09f454565cd9e0ef6db0a5bf3db18430,0.020061804
hau_0e0598d6a0ec7dd02072c37d54c28c9e,0.023375314
hau_ad6507615fa182b7bd14d27858be64a6,0.010013569
hau_e861ee7c2f913e2c5eedfa5affad66ba,0.022264916
hau_1d8b33be4ac4cfca81e442bbe33722e2,0.016044557
hau_20ea46ada72d338eeaef4d98bbaa44b8,0.07510853
hau_2c75032d4159c37754108cf06f6bc5ee,0.051893488
hau_92577d80459ddc9cb5476292c943b511,0.3694004
hau_1aa9c86c36b748f18b0b547e684a6fe4,0.06650853
hau_17e978b18ab08f5e698289ea2c26d49d,0.056652423
hau_d0cc4ba59b67b4a10907dbb9bf46feca,0.025130948
hau_6cb0f2954e1969d137b694709cd15d82,0.023419945
hau_5609f37bbc196b8a70f19f48d2f21b02,0.02350945
hau_3a24a4056b3b1b0ed3ed0639e5fc07ff,0.01668906
hau_d1e279b46355df2607c73c754042e7e3,0.99803144
hau_4ecb068a1046f2cfcc5584de14f29e94,0.035982184
hau_5966bbd398382ed06139880f56ed5eb7,0.023644341
hau_27a2ab2904bd34722d94b0ec754fe94d,0.042403832
hau_cb476d771c4ca3e912292f05518b5c8e,0.023442289
hau_3880462202a1e7bab0b49dd12fbdc6d5,0.030214587
hau_7bbc34ef91ee860375f70068a8424306,0.040351234
hau_a43e5e08af86bc86dc38d5c2fd04beef,0.008462
hau_eda2b0cc9467fb6b4ec47d7314fc7537,0.028034119
hau_d94575d081aa72a99df3ce44f8e404d1,0.99864095
hau_9f9c56a1959f5bd7345787469b95720e,0.99541724
hau_cbc8c20b2e452633904c93887448a290,0.016090874
hau_d5b7584c23bf9aee97dfdb4b10789fc4,0.01716023
hau_3c3d3ea58ae9248ec11d20d1f1b749a7,0.96909106
hau_5c03ad86e0470acf70828d4c0e42895f,0.10225988
hau_8ee27b1c4fa845e8bfd232bd5f6a5254,0.04099903
hau_5e5d9318f053aaba1a78888d3ca078db,0.9992161
hau_35d905e386482a0fcb0db20f9a16588a,0.979354
hau_ffa1b11b0ed882e60ae02b4aaa39d094,0.012995414
hau_da3220c9a4bb1610520a139869bee243,0.013663132
hau_b8bd918a553f79fa4674b0d25db8be7a,0.01102947
hau_235c5f7655206d832f3b12af7cc59c7b,0.022222439
hau_cc307784be887b95a2007263a652325a,0.01844021
hau_11538772c838f1684ed57008640803ad,0.019160707
hau_d14eb70a4ffc34702265a922965e37bd,0.008577485
hau_76acbc84350856bdd7bc24610e09400c,0.01102947
hau_1ba226c03eda7f72270dc5a2c5b10c90,0.015014747
hau_6ea188088832166e8b2335801cf56478,0.020351814
hau_05847b55a0495d9cbb0b1a3a426d63f7,0.030444348
hau_0586635971a1ea07457722ed97f58d12,0.01958742
hau_8787510a6584be32966ee38a7f73c9e2,0.022457054
hau_acadf248ebc6e70d01955ea9c7dd9689,0.014199681
hau_ab1a1d2d9c8b381ad1b6607fb611647f,0.06596494
hau_484cb221f10d154878ea2f9b839e87f6,0.024168445
hau_a5610bea6d15b04893b644a3f4bb04c6,0.010110846
hau_4eaab35be754cd4c9bf1595752492268,0.014172365
hau_0bc91d9865215ee5fa63c5597bfa9817,0.031469602
hau_fd9959b3da3fe32db498a1b807f5c31c,0.01461567
hau_a5e5f09c0000c1455bcb4ad442e0326a,0.14971775
hau_11290b7c585ad0993268cee5fd52dbb6,0.016183902
hau_26ecc108a92e4d970e49ecaa671f1593,0.01046884
hau_9ce9aa6c7a024f26a09a528ac5a89ba1,0.024987794
hau_ae6aade414a638593f509a69fabad293,0.022435624
hau_96123a64f791cd5db906f9fbec90b9c6,0.99474937
hau_3467dda7fee5081f2d1beadaea94152c,0.77848095
hau_2a80fc71bd3e2908be4e31cf974a3168,0.05360114
hau_bbe44e658b9689938c4ef3d94be6826a,0.03882902
hau_4987a62cddb4d536946bde14e890d284,0.013096004
hau_b981eb0c31650a3be1da333638090028,0.035078675
hau_87b60d7f8c04559911a2af6bde0d6a20,0.02446967
hau_7050f6154690749f36f5da81310000d4,0.022392828
hau_31d75a35bef8fee6893963baf132740d,0.0127472645
hau_9439372688237acb55fe094b5f6597c1,0.09645017
hau_0ad5b3ef458bc028c80c81059f5aab1d,0.016137324
hau_14e93f46fc86ca24df75bf7b670ce21d,0.01572399
hau_a86284acc7af8ecd4b802fed846e8bc5,0.020924192
hau_1da9c3aed5062d5c2705ef15bcb534c6,0.017678348
hau_e53af297dae5782f506c805fc48caa6d,0.098729126
hau_f3e6ebaa4c229226fde04b69e9eb4cfa,0.046378206
hau_705faae3c2e7b5ed09142aa2de4ee02f,0.039750516
hau_276d059beabe6dfa1a72ecfafd5790a1,0.038430087
hau_57701aae91cfa7af7b3fd319bf55110b,0.039416388
hau_3c08781a8cb92c7b09ba616efa41e2a0,0.05320621
hau_282353834a97fdeb251cd758bae740e0,0.022802636
hau_ea0fb7d7e9e12ee8ab1d8284d7e658c0,0.034132607
hau_67a629a998cedf0ec149c82534be773d,0.029788302
hau_2dfcb9691dfeafa0ce7823ec09206d78,0.009020279
hau_2c25ee7b1a55d15b47a13308a76c84a0,0.0145035805
hau_0fb2794c1a01ff962b580176b1c33aa9,0.02138932
hau_227e4cb81eca8f6f848d2145fd94d22e,0.99682117
hau_432ebedf4b3fa62dbdd8e28fd0a53778,0.01919745
hau_50d7f5ee6645b04cbe61be53d211c59a,0.024586497
hau_8dbdcda451b773ee9bc0d53dde5e004d,0.99948174
hau_c424136089ee3a008f9c70e8558ef76c,0.108519174
hau_5292c97c7007a4cd467ea2fe8b76487e,0.23700152
hau_a96829da26f6d48d2dd35d8457ecd18b,0.014531522
hau_2f7c234178996f3b367b659017de6ff2,0.04001227
hau_0c54e8193d94547f4eed6aa463263ee1,0.045057535
hau_dbe585c6201d947e219f25499884336b,0.045268096
hau_c6f96c099f4bf8966a2334260ee684e3,0.009020279
hau_53847e1bddab8b49964edf7afc2600f1,0.9991817
hau_ed3e9f88d07e8004b65ee488a29dd07f,0.19307129
hau_47404e00f6f47f6208da22d6ecbf7e08,0.020784605
hau_9578aa8732597264fc2e1f43c8cb0941,0.9992735
